start_node,end_node,length_m,street_id,street_name,highway_type,pipe_type,building_served,temperature_c,flow_direction,follows_street
"(455916.9313184654, 5734799.174279123)","(455926.34688537434, 5734800.927052577)",9.57732295578739,1082,Street_1082,residential,supply,950,70,plant_to_building,True
"(455926.34688537434, 5734800.927052577)","(456005.86372465576, 5734802.678456878)",79.536124788263,1082,Street_1082,residential,supply,950,70,plant_to_building,True
"(456005.86372465576, 5734802.678456878)","(456042.4111427374, 5734803.760627649)",36.563436135139945,955,Street_955,residential,supply,950,70,plant_to_building,True
"(456042.4111427374, 5734803.760627649)","(456042.6502156539, 5734809.008369924)",5.253185209173444,725,Street_725,residential,supply,950,70,plant_to_building,True
"(456042.6502156539, 5734809.008369924)","(456085.92962790397, 5734807.25144646)",43.31505863748776,553,Street_553,residential,supply,950,70,plant_to_building,True
"(456085.92962790397, 5734807.25144646)","(456111.1797507322, 5734804.4841853855)",25.401307775335887,553,Street_553,residential,supply,950,70,plant_to_building,True
"(456111.1797507322, 5734804.4841853855)","(456118.729919099, 5734803.650911855)",7.5960112654317165,553,Street_553,residential,supply,950,70,plant_to_building,True
"(456118.729919099, 5734803.650911855)","(456132.2397786912, 5734801.631215281)",13.659995624104791,517,Street_517,residential,supply,950,70,plant_to_building,True
"(456132.2397786912, 5734801.631215281)","(456136.14706626156, 5734800.940939306)",3.967792469186879,517,Street_517,residential,supply,950,70,plant_to_building,True
"(456136.14706626156, 5734800.940939306)","(456153.62716460665, 5734796.740061666)",17.9777977267349,517,Street_517,residential,supply,950,70,plant_to_building,True
"(456153.62716460665, 5734796.740061666)","(456209.78944457753, 5734784.3389902925)",57.51511334193518,515,Street_515,residential,supply,950,70,plant_to_building,True
"(456209.78944457753, 5734784.3389902925)","(456217.6908819326, 5734782.624131562)",8.085385132531597,515,Street_515,residential,supply,950,70,plant_to_building,True
"(456217.6908819326, 5734782.624131562)","(456257.74185865326, 5734774.668160749)",40.83354268077556,515,Street_515,residential,supply,950,70,plant_to_building,True
"(456257.74185865326, 5734774.668160749)","(456284.30395425856, 5734771.945984415)",26.70122032675704,515,Street_515,residential,supply,950,70,plant_to_building,True
"(456284.30395425856, 5734771.945984415)","(456276.09852097847, 5734764.887715625)",10.823506531055056,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456276.09852097847, 5734764.887715625)","(456193.59965111164, 5734692.541138185)",109.72734753245304,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456193.59965111164, 5734692.541138185)","(456150.09163111966, 5734649.942521921)",60.889982026726955,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456150.09163111966, 5734649.942521921)","(456132.1403459229, 5734632.603197448)",24.95798095618623,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456132.1403459229, 5734632.603197448)","(456102.52467739506, 5734598.659612449)",45.04725058136138,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456102.52467739506, 5734598.659612449)","(456086.79952366906, 5734583.868406126)",21.588428478803536,706,Street_706,residential,supply,950,70,plant_to_building,True
"(456086.79952366906, 5734583.868406126)","(456098.0951664628, 5734481.747300657)",102.74391333943115,1109,Street_1109,residential,supply,950,70,plant_to_building,True
"(456043.1164772865, 5733632.175930496)","(456068.34836123383, 5733619.520799516)",28.227651472732603,1102,Street_1102,residential,supply,953,70,plant_to_building,True
"(456068.34836123383, 5733619.520799516)","(456082.1443623413, 5733647.573758596)",31.26176833920057,1008,Street_1008,residential,supply,953,70,plant_to_building,True
"(456031.40979216364, 5734532.711939476)","(456043.3537151795, 5734537.824101665)",12.991978265502146,807,Street_807,residential,supply,955,70,plant_to_building,True
"(456043.3537151795, 5734537.824101665)","(456059.98978792405, 5734553.862138041)",23.10795376418533,807,Street_807,residential,supply,955,70,plant_to_building,True
"(456153.62716460665, 5734796.740061666)","(456150.9319639035, 5734790.79074565)",6.531345028570606,1086,Street_1086,residential,supply,956,70,plant_to_building,True
"(456150.9319639035, 5734790.79074565)","(456135.55150962167, 5734764.275188151)",30.653436404905587,1086,Street_1086,residential,supply,956,70,plant_to_building,True
"(456135.55150962167, 5734764.275188151)","(456132.57492926024, 5734756.137197612)",8.665270951348152,1086,Street_1086,residential,supply,956,70,plant_to_building,True
"(456132.57492926024, 5734756.137197612)","(456123.9643826127, 5734746.179726725)",13.164070040176888,1085,Street_1085,residential,supply,956,70,plant_to_building,True
"(456123.9643826127, 5734746.179726725)","(456119.98219639907, 5734739.073779678)",8.145691528761478,1085,Street_1085,residential,supply,956,70,plant_to_building,True
"(456119.98219639907, 5734739.073779678)","(456120.9108817841, 5734730.011955885)",9.10928685437723,1085,Street_1085,residential,supply,956,70,plant_to_building,True
"(456120.9108817841, 5734730.011955885)","(456121.7759699514, 5734726.322862469)",3.789167160907613,1085,Street_1085,residential,supply,956,70,plant_to_building,True
"(456121.7759699514, 5734726.322862469)","(456114.68776827736, 5734710.490571802)",17.34658556430767,1070,Street_1070,residential,supply,956,70,plant_to_building,True
"(456114.68776827736, 5734710.490571802)","(456106.7280557761, 5734696.823657782)",15.81586424845647,966,Street_966,residential,supply,956,70,plant_to_building,True
"(456106.7280557761, 5734696.823657782)","(456104.7603525206, 5734693.581917049)",3.792194493701337,966,Street_966,residential,supply,956,70,plant_to_building,True
"(456104.7603525206, 5734693.581917049)","(456098.93450104294, 5734684.01174086)",11.203964376200405,964,Street_964,residential,supply,956,70,plant_to_building,True
"(456098.93450104294, 5734684.01174086)","(456087.05327055685, 5734674.171834646)",15.42683999269142,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456087.05327055685, 5734674.171834646)","(456080.4258740859, 5734667.667363408)",9.286039525321124,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456080.4258740859, 5734667.667363408)","(456072.7841486322, 5734654.075585186)",15.592703523088103,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456072.7841486322, 5734654.075585186)","(456064.2499885073, 5734637.877815128)",18.308458260180203,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456064.2499885073, 5734637.877815128)","(456058.1498795737, 5734628.532528831)",11.160004703665527,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456058.1498795737, 5734628.532528831)","(456056.05120272463, 5734623.734797435)",5.236666025563467,931,Street_931,residential,supply,956,70,plant_to_building,True
"(456056.05120272463, 5734623.734797435)","(456030.39751362783, 5734589.879395301)",42.47705283904798,994,Street_994,residential,supply,956,70,plant_to_building,True
"(456098.93450104294, 5734684.01174086)","(456098.5639997529, 5734677.141256335)",6.880467193876704,930,Street_930,residential,supply,978,70,plant_to_building,True
"(456098.5639997529, 5734677.141256335)","(456098.39922856423, 5734667.744166502)",9.398534294319177,930,Street_930,residential,supply,978,70,plant_to_building,True
"(456098.39922856423, 5734667.744166502)","(456096.8320615492, 5734660.572687499)",7.340716827217441,930,Street_930,residential,supply,978,70,plant_to_building,True
"(456096.8320615492, 5734660.572687499)","(456093.3538976351, 5734651.916335687)",9.328989811836196,930,Street_930,residential,supply,978,70,plant_to_building,True
"(456093.3538976351, 5734651.916335687)","(456085.87508978695, 5734638.80138542)",15.097499373311319,930,Street_930,residential,supply,978,70,plant_to_building,True
"(456070.51456603245, 5733600.3600817295)","(456076.1387231037, 5733597.741727569)",6.2037828194440445,1107,Street_1107,residential,supply,988,70,plant_to_building,True
"(456072.2265591328, 5734175.634423597)","(456080.1653776607, 5734173.351789399)",8.26046357656425,777,Street_777,residential,supply,989,70,plant_to_building,True
"(456082.1443623413, 5733647.573758596)","(456084.8380500277, 5733646.148832954)",3.04735400591616,1007,Street_1007,residential,supply,991,70,plant_to_building,True
"(456084.8380500277, 5733646.148832954)","(456086.9954284879, 5733650.512285018)",4.867647865471481,368,Street_368,residential,supply,991,70,plant_to_building,True
"(456019.06655659573, 5733499.5387697555)","(456117.37027549057, 5733450.876754797)",109.68870884631343,937,Street_937,residential,supply,992,70,plant_to_building,True
"(456076.1387231037, 5733597.741727569)","(456092.54377083934, 5733590.113228592)",18.09197578630656,763,Street_763,residential,supply,1016,70,plant_to_building,True
"(456092.54377083934, 5733590.113228592)","(456098.31039086136, 5733587.204472519)",6.458697110745165,914,Street_914,residential,supply,1016,70,plant_to_building,True
"(456098.31039086136, 5733587.204472519)","(456106.1615236797, 5733583.465611837)",8.695939611952523,914,Street_914,residential,supply,1016,70,plant_to_building,True
"(456106.1615236797, 5733583.465611837)","(456108.74948700523, 5733577.826194634)",6.204883606121732,914,Street_914,residential,supply,1016,70,plant_to_building,True
"(456082.1443623413, 5733647.573758596)","(456128.5536176711, 5733741.643746788)",104.89509835409986,1015,Street_1015,residential,supply,1034,70,plant_to_building,True
"(456068.34836123383, 5733619.520799516)","(456072.99490759417, 5733617.211277284)",5.188861726724066,481,Street_481,residential,supply,1045,70,plant_to_building,True
"(456072.99490759417, 5733617.211277284)","(456083.0989635687, 5733612.173641247)",11.290249066219946,1032,Street_1032,residential,supply,1045,70,plant_to_building,True
"(456083.0989635687, 5733612.173641247)","(456086.0463314465, 5733610.54629938)",3.3667816914113042,1031,Street_1031,residential,supply,1045,70,plant_to_building,True
"(456086.0463314465, 5733610.54629938)","(456097.32081688376, 5733632.859832732)",25.00015584981204,913,Street_913,residential,supply,1045,70,plant_to_building,True
"(456097.32081688376, 5733632.859832732)","(456105.36397496384, 5733648.783873117)",17.840051963803884,913,Street_913,residential,supply,1045,70,plant_to_building,True
"(456105.36397496384, 5733648.783873117)","(456103.94868224434, 5733649.563661871)",1.6158972685917934,912,Street_912,residential,supply,1045,70,plant_to_building,True
"(456103.94868224434, 5733649.563661871)","(456106.17633100576, 5733654.071101887)",5.027865800468732,657,Street_657,residential,supply,1045,70,plant_to_building,True
"(456063.42425667564, 5734194.4526543)","(456086.08825748623, 5734198.726183893)",23.063390642397152,775,Street_775,residential,supply,1057,70,plant_to_building,True
"(456086.08825748623, 5734198.726183893)","(456099.6264458847, 5734202.145084015)",13.963216791131499,775,Street_775,residential,supply,1057,70,plant_to_building,True
"(455826.11598731985, 5734183.816003567)","(455828.3085547626, 5734178.8138805535)",5.461555330644978,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455828.3085547626, 5734178.8138805535)","(455835.74682519643, 5734173.776866573)",8.98328319083773,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455835.74682519643, 5734173.776866573)","(455843.6308155622, 5734171.549951516)",8.19246328999867,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455843.6308155622, 5734171.549951516)","(455851.2271017055, 5734174.297336149)",8.077851539368744,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455851.2271017055, 5734174.297336149)","(455881.5172869642, 5734185.48802554)",32.2912813626685,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455881.5172869642, 5734185.48802554)","(455916.87880244444, 5734196.456531693)",37.023572279026475,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455916.87880244444, 5734196.456531693)","(455928.6308353468, 5734199.256629146)",12.081010846864325,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455928.6308353468, 5734199.256629146)","(455964.442937158, 5734213.625011738)",38.58700629050452,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455964.442937158, 5734213.625011738)","(455976.86625043966, 5734217.420376136)",12.990131015698289,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(455976.86625043966, 5734217.420376136)","(456014.0250345378, 5734234.268776128)",40.800046788498314,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456014.0250345378, 5734234.268776128)","(456035.49110684206, 5734244.4474727055)",23.757064721647943,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456035.49110684206, 5734244.4474727055)","(456072.03404198564, 5734255.629193115)",38.21540239516838,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456072.03404198564, 5734255.629193115)","(456091.9504318263, 5734262.262445281)",20.991965572225432,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456091.9504318263, 5734262.262445281)","(456111.90273485414, 5734273.021913507)",22.668492508686207,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456111.90273485414, 5734273.021913507)","(456130.2895117852, 5734282.360296509)",20.622292864966866,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456130.2895117852, 5734282.360296509)","(456151.5614757449, 5734290.11646687)",22.641877779037422,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456151.5614757449, 5734290.11646687)","(456161.14927062736, 5734298.074549996)",12.460212588870473,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456161.14927062736, 5734298.074549996)","(456160.58715973253, 5734316.754136239)",18.688041921598884,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456160.58715973253, 5734316.754136239)","(456154.1769157414, 5734347.908491443)",31.80699728339777,282,Street_282,residential,supply,1070,70,plant_to_building,True
"(456154.1769157414, 5734347.908491443)","(456146.2755142576, 5734345.741683193)",8.19311927180815,281,Street_281,residential,supply,1070,70,plant_to_building,True
"(456146.2755142576, 5734345.741683193)","(456138.24822502036, 5734343.386901279)",8.365546626423798,281,Street_281,residential,supply,1070,70,plant_to_building,True
"(456138.24822502036, 5734343.386901279)","(456123.81597329857, 5734398.113057441)",56.59719125574698,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456123.81597329857, 5734398.113057441)","(456121.54487176763, 5734402.837672361)",5.24212631543574,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456121.54487176763, 5734402.837672361)","(456115.22240614245, 5734404.427684596)",6.519333592318,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456115.22240614245, 5734404.427684596)","(456097.5261402428, 5734399.031831217)",18.50062324561474,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456097.5261402428, 5734399.031831217)","(456088.4742210307, 5734392.359406886)",11.245376288919509,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456088.4742210307, 5734392.359406886)","(456087.2099639576, 5734385.107433081)",7.361349741424871,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456087.2099639576, 5734385.107433081)","(456087.8807131817, 5734374.168153485)",10.959824021749707,797,Street_797,residential,supply,1070,70,plant_to_building,True
"(456138.24822502036, 5734343.386901279)","(456141.06874940183, 5734330.415729147)",13.2742858283989,758,Street_758,residential,supply,1071,70,plant_to_building,True
"(456141.06874940183, 5734330.415729147)","(456118.2033345806, 5734324.34186903)",23.65838058007456,796,Street_796,residential,supply,1071,70,plant_to_building,True
"(456128.5536176711, 5733741.643746788)","(456162.6175540721, 5733811.029555997)",77.29645711641277,1016,Street_1016,residential,supply,1094,70,plant_to_building,True
"(456104.7603525206, 5734693.581917049)","(456133.8996302571, 5734676.877724224)",33.587610289486435,965,Street_965,residential,supply,1099,70,plant_to_building,True
"(456162.6175540721, 5733811.029555997)","(456161.98408936465, 5733829.453930687)",18.435261328861486,1016,Street_1016,residential,supply,1111,70,plant_to_building,True
"(456092.54377083934, 5733590.113228592)","(456094.2838103368, 5733593.3235824965)",3.651590015892958,885,Street_885,residential,supply,1127,70,plant_to_building,True
"(456094.2838103368, 5733593.3235824965)","(456099.7561234447, 5733590.706578853)",6.0658815371923485,884,Street_884,residential,supply,1127,70,plant_to_building,True
"(456099.6264458847, 5734202.145084015)","(456113.3850162448, 5734208.676401697)",15.2301138871807,775,Street_775,residential,supply,1131,70,plant_to_building,True
"(456132.57492926024, 5734756.137197612)","(456134.8648959803, 5734748.843117138)",7.645100230378333,1084,Street_1084,residential,supply,1141,70,plant_to_building,True
"(456134.8648959803, 5734748.843117138)","(456133.752495254, 5734742.368382793)",6.56959817797351,799,Street_799,residential,supply,1141,70,plant_to_building,True
"(456133.752495254, 5734742.368382793)","(456130.898048226, 5734735.5751536125)",7.368570453806038,799,Street_799,residential,supply,1141,70,plant_to_building,True
"(456130.898048226, 5734735.5751536125)","(456127.59151706786, 5734728.3854552675)",7.9135902466817125,799,Street_799,residential,supply,1141,70,plant_to_building,True
"(456127.59151706786, 5734728.3854552675)","(456133.8849886662, 5734723.514562321)",7.958227368996862,800,Street_800,residential,supply,1141,70,plant_to_building,True
"(456114.68776827736, 5734710.490571802)","(456149.5388123251, 5734693.44749424)",38.79512551857552,896,Street_896,residential,supply,1145,70,plant_to_building,True
"(456117.37027549057, 5733450.876754797)","(456121.3719121322, 5733448.216979846)",4.804945223411754,937,Street_937,residential,supply,1162,70,plant_to_building,True
"(456121.3719121322, 5733448.216979846)","(456134.8061785476, 5733440.269714751)",15.608924902505073,935,Street_935,residential,supply,1162,70,plant_to_building,True
"(456134.8061785476, 5733440.269714751)","(456165.4414103788, 5733490.677060376)",58.98659103789145,935,Street_935,residential,supply,1162,70,plant_to_building,True
"(456133.8849886662, 5734723.514562321)","(456163.457707944, 5734709.832086073)",32.584595773904475,800,Street_800,residential,supply,1165,70,plant_to_building,True
"(456284.30395425856, 5734771.945984415)","(456306.5223912336, 5734770.431878183)",22.269967653646738,648,Street_648,residential,supply,1166,70,plant_to_building,True
"(456306.5223912336, 5734770.431878183)","(456309.8477258736, 5734764.016328305)",7.226142173068635,986,Street_986,residential,supply,1166,70,plant_to_building,True
"(456309.8477258736, 5734764.016328305)","(456316.89185622317, 5734728.931435704)",35.78504521710032,986,Street_986,residential,supply,1166,70,plant_to_building,True
"(456316.89185622317, 5734728.931435704)","(456320.59329824185, 5734710.657375274)",18.64515909337047,986,Street_986,residential,supply,1166,70,plant_to_building,True
"(456320.59329824185, 5734710.657375274)","(456306.4199107622, 5734698.289791447)",18.810689577156797,882,Street_882,residential,supply,1166,70,plant_to_building,True
"(456306.4199107622, 5734698.289791447)","(456287.87915416056, 5734682.13402279)",24.59204172621796,882,Street_882,residential,supply,1166,70,plant_to_building,True
"(456287.87915416056, 5734682.13402279)","(456271.1498577718, 5734669.532912203)",20.94414824445404,882,Street_882,residential,supply,1166,70,plant_to_building,True
"(456271.1498577718, 5734669.532912203)","(456234.8813189791, 5734649.026737259)",41.66425466761621,882,Street_882,residential,supply,1166,70,plant_to_building,True
"(456234.8813189791, 5734649.026737259)","(456219.880759803, 5734636.032600601)",19.846016302289474,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456219.880759803, 5734636.032600601)","(456208.7425069071, 5734621.136327892)",18.599989736872498,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456208.7425069071, 5734621.136327892)","(456201.4332663824, 5734601.301737697)",21.138494866988236,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456201.4332663824, 5734601.301737697)","(456199.33866427315, 5734577.918195167)",23.477168041726085,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456199.33866427315, 5734577.918195167)","(456202.5087269894, 5734555.934777564)",22.210806988942164,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456202.5087269894, 5734555.934777564)","(456205.2816174209, 5734546.211825437)",10.11062408647477,361,Street_361,residential,supply,1166,70,plant_to_building,True
"(456205.2816174209, 5734546.211825437)","(456213.05796055397, 5734518.9607686205)",28.338871010247487,967,Street_967,residential,supply,1166,70,plant_to_building,True
"(456213.05796055397, 5734518.9607686205)","(456215.750394893, 5734509.505463393)",9.831174884376322,969,Street_969,residential,supply,1166,70,plant_to_building,True
"(456215.750394893, 5734509.505463393)","(456212.74677739904, 5734501.434398603)",8.611840970772272,984,Street_984,residential,supply,1166,70,plant_to_building,True
"(456212.74677739904, 5734501.434398603)","(456208.3037952224, 5734496.111992844)",6.933115726555028,984,Street_984,residential,supply,1166,70,plant_to_building,True
"(456208.3037952224, 5734496.111992844)","(456179.6123251944, 5734488.28669696)",29.739463815666223,984,Street_984,residential,supply,1166,70,plant_to_building,True
"(456179.6123251944, 5734488.28669696)","(456177.8294048167, 5734495.17592762)",7.116200121010928,981,Street_981,residential,supply,1166,70,plant_to_building,True
"(456177.8294048167, 5734495.17592762)","(456207.32033326925, 5734503.661609426)",30.687483714108872,265,Street_265,residential,supply,1166,70,plant_to_building,True
"(456207.32033326925, 5734503.661609426)","(456204.57869657467, 5734513.806942933)",10.509251340382805,265,Street_265,residential,supply,1166,70,plant_to_building,True
"(456204.57869657467, 5734513.806942933)","(456195.0018280271, 5734549.093010117)",36.562589466501365,613,Street_613,residential,supply,1166,70,plant_to_building,True
"(456195.0018280271, 5734549.093010117)","(456185.92487467226, 5734546.636064483)",9.403598463148269,614,Street_614,residential,supply,1166,70,plant_to_building,True
"(456161.98408936465, 5733829.453930687)","(456165.4946496969, 5733848.92111344)",19.781183942641828,1016,Street_1016,residential,supply,1169,70,plant_to_building,True
"(456165.4946496969, 5733848.92111344)","(456196.8905305054, 5733910.900544794)",69.47770320584578,1016,Street_1016,residential,supply,1169,70,plant_to_building,True
"(456196.8905305054, 5733910.900544794)","(456183.6862861929, 5733918.968012378)",15.473722922166592,851,Street_851,residential,supply,1169,70,plant_to_building,True
"(456183.6862861929, 5733918.968012378)","(456192.01550634095, 5733935.32347636)",18.354212332847794,288,Street_288,residential,supply,1169,70,plant_to_building,True
"(456192.01550634095, 5733935.32347636)","(456233.55524612323, 5734016.868349717)",91.51566178507015,288,Street_288,residential,supply,1169,70,plant_to_building,True
"(456233.55524612323, 5734016.868349717)","(456192.29738986597, 5734140.686917495)",130.5114877301454,477,Street_477,residential,supply,1169,70,plant_to_building,True
"(456072.99490759417, 5733617.211277284)","(456086.9776529817, 5733645.307110305)",31.383004982452494,924,Street_924,residential,supply,1174,70,plant_to_building,True
"(456086.9776529817, 5733645.307110305)","(456134.42129784246, 5733738.467208801)",104.5452217436951,924,Street_924,residential,supply,1174,70,plant_to_building,True
"(456134.42129784246, 5733738.467208801)","(456166.37194017577, 5733806.959406571)",75.57793792477679,858,Street_858,residential,supply,1174,70,plant_to_building,True
"(456166.37194017577, 5733806.959406571)","(456166.73261636577, 5733830.947499275)",23.99080404816576,858,Street_858,residential,supply,1174,70,plant_to_building,True
"(456166.73261636577, 5733830.947499275)","(456168.77506501594, 5733847.502246169)",16.680265022429527,858,Street_858,residential,supply,1174,70,plant_to_building,True
"(456168.77506501594, 5733847.502246169)","(456169.6063805582, 5733850.220022814)",2.842075900254586,858,Street_858,residential,supply,1174,70,plant_to_building,True
"(456169.6063805582, 5733850.220022814)","(456172.92498499405, 5733859.53403864)",9.88756927637216,858,Street_858,residential,supply,1174,70,plant_to_building,True
"(456113.3850162448, 5734208.676401697)","(456130.64431141457, 5734212.963874845)",17.783860541243968,775,Street_775,residential,supply,1177,70,plant_to_building,True
"(456195.0018280271, 5734549.093010117)","(456190.2597258394, 5734572.847469249)",24.223167872692798,711,Street_711,residential,supply,1190,70,plant_to_building,True
"(456134.42129784246, 5733738.467208801)","(456143.32726690854, 5733734.596866397)",9.710604272003987,922,Street_922,residential,supply,1196,70,plant_to_building,True
"(456143.32726690854, 5733734.596866397)","(456147.68605303194, 5733732.545735235)",4.817276773518268,818,Street_818,residential,supply,1196,70,plant_to_building,True
"(456134.8648959803, 5734748.843117138)","(456185.7890802486, 5734722.951329841)",57.12842718676726,800,Street_800,residential,supply,1202,70,plant_to_building,True
"(456165.4414103788, 5733490.677060376)","(456184.2162826443, 5733540.34245344)",53.09564103359451,935,Street_935,residential,supply,1206,70,plant_to_building,True
"(456130.64431141457, 5734212.963874845)","(456159.44546668814, 5734225.270326803)",31.320206016271772,775,Street_775,residential,supply,1213,70,plant_to_building,True
"(456005.86372465576, 5734802.678456878)","(456005.952077678, 5734808.049862876)",5.372132597443406,954,Street_954,residential,supply,1229,70,plant_to_building,True
"(456005.952077678, 5734808.049862876)","(456005.8915201133, 5734812.176847812)",4.1274292098283505,743,Street_743,residential,supply,1229,70,plant_to_building,True
"(456005.8915201133, 5734812.176847812)","(456042.0526918476, 5734813.295758142)",36.17847843023924,402,Street_402,residential,supply,1229,70,plant_to_building,True
"(456042.0526918476, 5734813.295758142)","(456084.06251918286, 5734812.372970926)",42.01996107785358,402,Street_402,residential,supply,1229,70,plant_to_building,True
"(456084.06251918286, 5734812.372970926)","(456091.03848422127, 5734812.9683473995)",7.001325686089808,402,Street_402,residential,supply,1229,70,plant_to_building,True
"(456091.03848422127, 5734812.9683473995)","(456107.79935403256, 5734811.776663031)",16.803180308027212,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456107.79935403256, 5734811.776663031)","(456121.56850794127, 5734810.210699884)",13.857916147103706,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456121.56850794127, 5734810.210699884)","(456127.5689740373, 5734810.536566883)",6.009308002660115,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456127.5689740373, 5734810.536566883)","(456135.538463392, 5734809.510581221)",8.035260241775882,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456135.538463392, 5734809.510581221)","(456139.2240336473, 5734808.722136842)",3.7689617464043836,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456139.2240336473, 5734808.722136842)","(456144.658352446, 5734807.440191927)",5.583475939806514,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456144.658352446, 5734807.440191927)","(456147.24444561644, 5734804.826116553)",3.6771276767796865,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456147.24444561644, 5734804.826116553)","(456204.21493795695, 5734792.5180435525)",58.284866462011024,875,Street_875,residential,supply,1229,70,plant_to_building,True
"(456185.7890802486, 5734722.951329841)","(456187.91194780724, 5734721.03090417)",2.862621426219626,800,Street_800,residential,supply,1232,70,plant_to_building,True
"(456187.91194780724, 5734721.03090417)","(456187.41660924716, 5734715.663040406)",5.390669872897025,800,Street_800,residential,supply,1232,70,plant_to_building,True
"(456187.41660924716, 5734715.663040406)","(456183.96409609186, 5734709.931626139)",6.690960811861862,800,Street_800,residential,supply,1232,70,plant_to_building,True
"(456233.55524612323, 5734016.868349717)","(456242.1874451712, 5734012.522286647)",9.664529197628275,311,Street_311,residential,supply,1245,70,plant_to_building,True
"(456242.1874451712, 5734012.522286647)","(456244.9232430739, 5734019.138645887)",7.159664780027001,312,Street_312,residential,supply,1245,70,plant_to_building,True
"(456244.9232430739, 5734019.138645887)","(456249.6536903518, 5734029.6972855795)",11.569874830671624,312,Street_312,residential,supply,1245,70,plant_to_building,True
"(456249.6536903518, 5734029.6972855795)","(456251.76767023077, 5734034.661798654)",5.395859616090238,835,Street_835,residential,supply,1245,70,plant_to_building,True
"(456251.76767023077, 5734034.661798654)","(456247.29886388115, 5734036.736044773)",4.9267359531043775,834,Street_834,residential,supply,1245,70,plant_to_building,True
"(456247.29886388115, 5734036.736044773)","(456242.9876380242, 5734046.616921514)",10.780463513587048,395,Street_395,residential,supply,1245,70,plant_to_building,True
"(456242.9876380242, 5734046.616921514)","(456244.3515425068, 5734047.083336797)",1.441450191012508,736,Street_736,residential,supply,1245,70,plant_to_building,True
"(456244.3515425068, 5734047.083336797)","(456240.9716540489, 5734056.90051002)",10.382703697898819,736,Street_736,residential,supply,1245,70,plant_to_building,True
"(456240.9716540489, 5734056.90051002)","(456240.25169221597, 5734056.662071881)",0.7584179499875217,736,Street_736,residential,supply,1245,70,plant_to_building,True
"(456240.25169221597, 5734056.662071881)","(456237.3084364763, 5734069.856693902)",13.518905452393163,734,Street_734,residential,supply,1245,70,plant_to_building,True
"(456237.3084364763, 5734069.856693902)","(456230.0310903844, 5734068.852188478)",7.346345845884211,734,Street_734,residential,supply,1245,70,plant_to_building,True
"(456249.6536903518, 5734029.6972855795)","(456251.4892609089, 5734028.836027073)",2.0275811908746864,536,Street_536,residential,supply,1250,70,plant_to_building,True
"(456251.4892609089, 5734028.836027073)","(456253.77512032376, 5734033.721190106)",5.393511947436011,538,Street_538,residential,supply,1250,70,plant_to_building,True
"(456253.77512032376, 5734033.721190106)","(456255.7006131774, 5734032.881396885)",2.1006607016733865,513,Street_513,residential,supply,1250,70,plant_to_building,True
"(456255.7006131774, 5734032.881396885)","(456275.0609794649, 5734071.597502259)",43.28695644284765,510,Street_510,residential,supply,1250,70,plant_to_building,True
