building_id,building_x,building_y,connection_x,connection_y,distance_to_street,street_segment_id,street_name,heating_load_kw,annual_heat_demand_kwh,building_type,building_area_m2,pipe_type,temperature_c,flow_direction,follows_street,connected_to_supply_pipe,connected_to_return_pipe
689,455944.9640196743,5734076.676340357,455936.7861879132,5734058.452102534,19.974978762766867,816,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
696,455940.32458667783,5734021.565973762,455937.67682256375,5734033.229576379,11.960362904304295,660,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
696,455940.32458667783,5734021.565973762,455937.67682256375,5734033.229576379,11.960362904304295,660,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
738,455960.1592872212,5733638.697115556,456008.6830595627,5733628.294544063,49.62630326683177,1108,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
738,455960.1592872212,5733638.697115556,456008.6830595627,5733628.294544063,49.62630326683177,1108,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
758,455972.59064890805,5734016.126437046,456000.9916076062,5734032.675926224,32.8709605434405,660,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
758,455972.59064890805,5734016.126437046,456000.9916076062,5734032.675926224,32.8709605434405,660,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
762,455975.3110865698,5734076.730819069,456010.8462143111,5734058.449657811,39.96180877450763,816,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
762,455975.3110865698,5734076.730819069,456010.8462143111,5734058.449657811,39.96180877450763,816,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
790,455972.57587485516,5733384.415033819,456017.963882658,5733374.8540759,46.3840831388991,1019,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
790,455972.57587485516,5733384.415033819,456017.963882658,5733374.8540759,46.3840831388991,1019,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
807,455983.31078947365,5733495.900458613,456019.06655659573,5733499.5387697555,35.94039775038063,1035,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
807,455983.31078947365,5733495.900458613,456019.06655659573,5733499.5387697555,35.94039775038063,1035,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
831,456007.01450002193,5733923.140573749,456046.86111102346,5733942.550061798,44.322461964655254,322,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
831,456007.01450002193,5733923.140573749,456046.86111102346,5733942.550061798,44.322461964655254,322,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
842,455996.7120378542,5733675.411150575,456027.4522835008,5733640.031697461,46.868629220525214,286,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
842,455996.7120378542,5733675.411150575,456027.4522835008,5733640.031697461,46.868629220525214,286,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
850,456006.22083998774,5733584.156288781,456022.43747075554,5733623.88112646,42.907363494405544,1108,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
850,456006.22083998774,5733584.156288781,456022.43747075554,5733623.88112646,42.907363494405544,1108,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
870,456021.91391631524,5733966.655415989,456031.7337216672,5733963.54794983,10.29975354472661,842,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
870,456021.91391631524,5733966.655415989,456031.7337216672,5733963.54794983,10.29975354472661,842,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
896,456038.0154657116,5734106.112803603,456062.71291701146,5734124.008889416,30.49973750966945,783,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
896,456038.0154657116,5734106.112803603,456062.71291701146,5734124.008889416,30.49973750966945,783,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
897,456035.94499955716,5734137.222521808,456047.60901957273,5734140.524166262,12.122302546245827,783,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
897,456035.94499955716,5734137.222521808,456047.60901957273,5734140.524166262,12.122302546245827,783,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
900,456040.26786257396,5733599.371682631,456040.97158663085,5733628.45749273,29.094322068945544,1101,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
900,456040.26786257396,5733599.371682631,456040.97158663085,5733628.45749273,29.094322068945544,1101,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
910,456037.847071054,5734509.375108491,456031.40979216364,5734532.711939476,24.208391932730294,807,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
910,456037.847071054,5734509.375108491,456031.40979216364,5734532.711939476,24.208391932730294,807,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
912,456044.82553728425,5733647.480538412,456043.1164772865,5733632.175930496,15.399737320129258,1102,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
912,456044.82553728425,5733647.480538412,456043.1164772865,5733632.175930496,15.399737320129258,1102,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
919,456040.7716174674,5733583.822061642,456070.51456603245,5733600.3600817295,34.03158970360711,222,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
919,456040.7716174674,5733583.822061642,456070.51456603245,5733600.3600817295,34.03158970360711,222,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
930,456052.1775233618,5734187.393490074,456058.11809138657,5734196.256316168,10.66958456688089,776,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
930,456052.1775233618,5734187.393490074,456058.11809138657,5734196.256316168,10.66958456688089,776,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
934,456057.57669138175,5734164.349601229,456072.2265591328,5734175.634423597,18.492318432313837,777,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
934,456057.57669138175,5734164.349601229,456072.2265591328,5734175.634423597,18.492318432313837,777,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
948,456059.22806810634,5733413.012493691,456099.83034422493,5733402.813600829,41.8636147702465,936,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
948,456059.22806810634,5733413.012493691,456099.83034422493,5733402.813600829,41.8636147702465,936,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
950,456074.99305956904,5734502.9194074,456098.0951664628,5734481.747300657,31.33632790967777,1109,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
950,456074.99305956904,5734502.9194074,456098.0951664628,5734481.747300657,31.33632790967777,1109,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
953,456055.7412690418,5733658.802033709,456082.1443623413,5733647.573758596,28.691418539589336,1008,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
953,456055.7412690418,5733658.802033709,456082.1443623413,5733647.573758596,28.691418539589336,1008,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
955,456071.3673928925,5734538.493391271,456059.98978792405,5734553.862138041,19.121931704589816,807,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
955,456071.3673928925,5734538.493391271,456059.98978792405,5734553.862138041,19.121931704589816,807,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
956,456048.0545650437,5734596.676305545,456030.39751362783,5734589.879395301,18.92008069633818,994,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
956,456048.0545650437,5734596.676305545,456030.39751362783,5734589.879395301,18.92008069633818,994,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
978,456076.9570049556,5734643.505178143,456085.87508978695,5734638.80138542,10.082554390564853,930,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
978,456076.9570049556,5734643.505178143,456085.87508978695,5734638.80138542,10.082554390564853,930,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
988,456070.2798074018,5733577.156048861,456076.1387231037,5733597.741727569,21.40320212170566,764,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
988,456070.2798074018,5733577.156048861,456076.1387231037,5733597.741727569,21.40320212170566,764,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
989,456076.68576866336,5734166.057099298,456080.1653776607,5734173.351789399,8.08209022778356,777,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
989,456076.68576866336,5734166.057099298,456080.1653776607,5734173.351789399,8.08209022778356,777,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
991,456075.19859182066,5733685.378033988,456086.9954284879,5733650.512285018,36.8074151032238,368,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
991,456075.19859182066,5733685.378033988,456086.9954284879,5733650.512285018,36.8074151032238,368,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
992,456070.77991341514,5733443.134292188,456117.37027549057,5733450.876754797,47.229308332542985,937,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
992,456070.77991341514,5733443.134292188,456117.37027549057,5733450.876754797,47.229308332542985,937,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1016,456078.6759995575,5733538.211521803,456108.74948700523,5733577.826194634,49.73667611254187,914,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1016,456078.6759995575,5733538.211521803,456108.74948700523,5733577.826194634,49.73667611254187,914,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1034,456091.04901542875,5733713.897875351,456128.5536176711,5733741.643746788,46.65220864161774,1016,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1034,456091.04901542875,5733713.897875351,456128.5536176711,5733741.643746788,46.65220864161774,1016,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1045,456090.8346895746,5733693.383565698,456106.17633100576,5733654.071101887,42.19994991308671,657,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1045,456090.8346895746,5733693.383565698,456106.17633100576,5733654.071101887,42.19994991308671,657,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1057,456098.3230954266,5734184.7312695095,456099.6264458847,5734202.145084015,17.462521526135557,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1057,456098.3230954266,5734184.7312695095,456099.6264458847,5734202.145084015,17.462521526135557,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1070,456116.28515768674,5734368.609087211,456087.8807131817,5734374.168153485,28.94331849463062,797,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1070,456116.28515768674,5734368.609087211,456087.8807131817,5734374.168153485,28.94331849463062,797,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1071,456109.0848549069,5734350.944045011,456118.2033345806,5734324.34186903,28.12156536313961,796,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1071,456109.0848549069,5734350.944045011,456118.2033345806,5734324.34186903,28.12156536313961,796,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1094,456114.33531614975,5733817.596713448,456162.6175540721,5733811.029555997,48.72681044126476,1016,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1094,456114.33531614975,5733817.596713448,456162.6175540721,5733811.029555997,48.72681044126476,1016,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1099,456118.5467637279,5734678.620212472,456133.8996302571,5734676.877724224,15.451432812483118,965,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1099,456118.5467637279,5734678.620212472,456133.8996302571,5734676.877724224,15.451432812483118,965,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1111,456119.5231951014,5733842.065751634,456161.98408936465,5733829.453930687,44.294306284427925,1016,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1111,456119.5231951014,5733842.065751634,456161.98408936465,5733829.453930687,44.294306284427925,1016,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1127,456124.8164438207,5733607.194957339,456099.7561234447,5733590.706578853,29.998104647886663,884,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1127,456124.8164438207,5733607.194957339,456099.7561234447,5733590.706578853,29.998104647886663,884,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1131,456126.69590946403,5734164.673510539,456113.3850162448,5734208.676401697,45.9721035904987,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1131,456126.69590946403,5734164.673510539,456113.3850162448,5734208.676401697,45.9721035904987,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1141,456154.8052447294,5734730.287471388,456133.8849886662,5734723.514562321,21.98930219387299,800,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1141,456154.8052447294,5734730.287471388,456133.8849886662,5734723.514562321,21.98930219387299,800,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1145,456144.13975266286,5734683.09248708,456149.5388123251,5734693.44749424,11.678014322233032,896,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1145,456144.13975266286,5734683.09248708,456149.5388123251,5734693.44749424,11.678014322233032,896,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1162,456133.1216287959,5733499.3672407195,456165.4414103788,5733490.677060376,33.4677085556764,935,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1162,456133.1216287959,5733499.3672407195,456165.4414103788,5733490.677060376,33.4677085556764,935,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1165,456153.6963977344,5734722.216386629,456163.457707944,5734709.832086073,15.768769047386014,800,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1165,456153.6963977344,5734722.216386629,456163.457707944,5734709.832086073,15.768769047386014,800,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1166,456158.87415692373,5734531.176654494,456185.92487467226,5734546.636064483,31.15661547573082,614,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1166,456158.87415692373,5734531.176654494,456185.92487467226,5734546.636064483,31.15661547573082,614,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1169,456143.0203784721,5734146.726149149,456192.29738986597,5734140.686917495,49.64570646978878,478,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1169,456143.0203784721,5734146.726149149,456192.29738986597,5734140.686917495,49.64570646978878,478,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1174,456144.73556226905,5733876.447291341,456172.92498499405,5733859.53403864,32.874027293570975,858,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1174,456144.73556226905,5733876.447291341,456172.92498499405,5733859.53403864,32.874027293570975,858,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1177,456147.6750542331,5734167.553937054,456130.64431141457,5734212.963874845,48.498542772924914,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1177,456147.6750542331,5734167.553937054,456130.64431141457,5734212.963874845,48.498542772924914,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1190,456165.19327787106,5734576.547602637,456190.2597258394,5734572.847469249,25.338070187744645,711,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1190,456165.19327787106,5734576.547602637,456190.2597258394,5734572.847469249,25.338070187744645,711,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1196,456151.38264091656,5733713.221376727,456147.68605303194,5733732.545735235,19.674745074183477,819,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1196,456151.38264091656,5733713.221376727,456147.68605303194,5733732.545735235,19.674745074183477,819,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1202,456167.53531414346,5734739.489752693,456185.7890802486,5734722.951329841,24.631674881088305,800,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1202,456167.53531414346,5734739.489752693,456185.7890802486,5734722.951329841,24.631674881088305,800,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1206,456157.6702609898,5733534.863846914,456184.2162826443,5733540.34245344,27.105467993487895,915,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1206,456157.6702609898,5733534.863846914,456184.2162826443,5733540.34245344,27.105467993487895,915,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1213,456166.7199995584,5734211.64002181,456159.44546668814,5734225.270326803,15.450049925046706,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1213,456166.7199995584,5734211.64002181,456159.44546668814,5734225.270326803,15.450049925046706,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1229,456180.4031312495,5734776.421668251,456204.21493795695,5734792.5180435525,28.741876009055837,875,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1229,456180.4031312495,5734776.421668251,456204.21493795695,5734792.5180435525,28.741876009055837,875,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1232,456177.7907419922,5734715.937781366,456183.96409609186,5734709.931626139,8.613025104073147,800,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1232,456177.7907419922,5734715.937781366,456183.96409609186,5734709.931626139,8.613025104073147,800,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1245,456180.66356396634,5734064.291821863,456230.0310903844,5734068.852188478,49.577712818436765,734,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1245,456180.66356396634,5734064.291821863,456230.0310903844,5734068.852188478,49.577712818436765,734,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1250,456181.5877020761,5734084.196201762,456230.0082827451,5734078.1396761965,48.79789067415467,773,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1250,456181.5877020761,5734084.196201762,456230.0082827451,5734078.1396761965,48.79789067415467,773,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1263,456179.97176366823,5733771.9236976905,456173.47485552425,5733795.80845138,24.75260136275776,113,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1263,456179.97176366823,5733771.9236976905,456173.47485552425,5733795.80845138,24.75260136275776,113,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1270,456166.12807539385,5734618.686332223,456196.663021056,5734617.059351073,30.57825983036089,711,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1270,456166.12807539385,5734618.686332223,456196.663021056,5734617.059351073,30.57825983036089,711,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1273,456191.9820225159,5733786.968338745,456183.89791647735,5733805.249729857,19.989047787162015,819,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1273,456191.9820225159,5733786.968338745,456183.89791647735,5733805.249729857,19.989047787162015,819,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1286,456198.24709989724,5734036.415837329,456236.65972031106,5734044.458537891,39.245565856297304,735,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1286,456198.24709989724,5734036.415837329,456236.65972031106,5734044.458537891,39.245565856297304,735,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1293,456193.515405269,5734050.515716381,456231.21465828107,5734061.278598708,39.205526570212285,734,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1293,456193.515405269,5734050.515716381,456231.21465828107,5734061.278598708,39.205526570212285,734,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1312,456210.6075311785,5733797.144313013,456201.16091393895,5733819.336349741,24.11897741163564,34,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1312,456210.6075311785,5733797.144313013,456201.16091393895,5733819.336349741,24.11897741163564,34,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1314,456213.82670289424,5733565.469666175,456197.43984366953,5733535.967505968,33.74769047055627,915,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1314,456213.82670289424,5733565.469666175,456197.43984366953,5733535.967505968,33.74769047055627,915,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1322,456212.59509060334,5734192.294212979,456191.1902512473,5734234.781824511,47.57482823395248,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1322,456212.59509060334,5734192.294212979,456191.1902512473,5734234.781824511,47.57482823395248,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1330,456238.1405735532,5734695.027481454,456234.77398548706,5734655.734545244,39.436895811552304,359,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1330,456238.1405735532,5734695.027481454,456234.77398548706,5734655.734545244,39.436895811552304,359,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1335,456229.6418604138,5734174.775209473,456273.73824714427,5734168.074446834,44.60259569397063,478,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1335,456229.6418604138,5734174.775209473,456273.73824714427,5734168.074446834,44.60259569397063,478,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1336,456219.7554655916,5733813.227553759,456209.1073716614,5733827.3866635775,17.71615915502094,34,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1336,456219.7554655916,5733813.227553759,456209.1073716614,5733827.3866635775,17.71615915502094,34,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1347,456229.94464333623,5733558.357128717,456208.4682783372,5733531.611680833,34.30092179670504,915,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1347,456229.94464333623,5733558.357128717,456208.4682783372,5733531.611680833,34.30092179670504,915,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1350,456257.0092133429,5734537.514584502,456227.485475615,5734523.161964381,32.82756149588371,968,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1350,456257.0092133429,5734537.514584502,456227.485475615,5734523.161964381,32.82756149588371,968,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1354,456237.8618465057,5733850.404511317,456240.81863991416,5733886.783198596,36.49865087130179,34,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1354,456237.8618465057,5733850.404511317,456240.81863991416,5733886.783198596,36.49865087130179,34,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1364,456257.7457979205,5734707.327055369,456278.4492157335,5734680.325084478,34.02554835903575,359,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1364,456257.7457979205,5734707.327055369,456278.4492157335,5734680.325084478,34.02554835903575,359,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1372,456249.0862770156,5734222.576441272,456277.37499260536,5734224.985689713,28.391123749598226,845,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1372,456249.0862770156,5734222.576441272,456277.37499260536,5734224.985689713,28.391123749598226,845,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1374,456243.48105600243,5733554.638621924,456226.10920249653,5733521.570418653,37.35354550543934,915,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1374,456243.48105600243,5733554.638621924,456226.10920249653,5733521.570418653,37.35354550543934,915,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1376,456277.6167845434,5734018.642673028,456285.574037475,5734029.474291614,13.440306373820743,580,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1376,456277.6167845434,5734018.642673028,456285.574037475,5734029.474291614,13.440306373820743,580,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1390,456249.0269636523,5733867.412552814,456254.58803593635,5733883.360178253,16.88941331370375,558,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1390,456249.0269636523,5733867.412552814,456254.58803593635,5733883.360178253,16.88941331370375,558,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1396,456252.55973845575,5733663.962415058,456298.4907785007,5733661.374381633,46.00389501576249,878,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1396,456252.55973845575,5733663.962415058,456298.4907785007,5733661.374381633,46.00389501576249,878,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1400,456261.6913784361,5734240.920743324,456267.3179133036,5734260.1578022875,20.04301205371411,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1400,456261.6913784361,5734240.920743324,456267.3179133036,5734260.1578022875,20.04301205371411,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1402,456284.02683495736,5734090.142463272,456284.7402611515,5734081.323504244,8.847768943646885,629,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1402,456284.02683495736,5734090.142463272,456284.7402611515,5734081.323504244,8.847768943646885,629,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1413,456260.2145615015,5733538.730266872,456268.5365421624,5733510.246165738,29.674894768125366,442,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1413,456260.2145615015,5733538.730266872,456268.5365421624,5733510.246165738,29.674894768125366,442,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1429,456277.6294774759,5734718.533149838,456300.7464070872,5734706.224897176,26.189416149584634,359,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1429,456277.6294774759,5734718.533149838,456300.7464070872,5734706.224897176,26.189416149584634,359,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1436,456276.39872303914,5733542.554232638,456284.3783288962,5733510.831590038,32.710856962104046,702,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1436,456276.39872303914,5733542.554232638,456284.3783288962,5733510.831590038,32.710856962104046,702,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1449,456312.11566202785,5734081.184052571,456323.48306971637,5734061.956695477,22.33627583962977,629,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1449,456312.11566202785,5734081.184052571,456323.48306971637,5734061.956695477,22.33627583962977,629,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1458,456286.5411764836,5733631.847580574,456301.98312081734,5733659.697947348,31.84488301440503,902,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1458,456286.5411764836,5733631.847580574,456301.98312081734,5733659.697947348,31.84488301440503,902,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1473,456318.62968607375,5734008.183743863,456316.0183467347,5734008.322025942,2.614998102653397,328,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1473,456318.62968607375,5734008.183743863,456316.0183467347,5734008.322025942,2.614998102653397,328,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1480,456317.6485430646,5734202.51958488,456328.7612090092,5734181.844833702,23.472040403079454,844,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1480,456317.6485430646,5734202.51958488,456328.7612090092,5734181.844833702,23.472040403079454,844,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1484,456313.6400489698,5734123.911742003,456323.2313484241,5734114.9019776,13.15936471950729,449,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
